max_total;sum_total;vuosi;ASTA_ID
1;11837;2015;940
1;7132;2015;939
1;3960;2015;938
1;11835;2019;940
1;7076;2019;939
1;3957;2019;938
1;8599;2010;942
1;8599;2010;941
1;8873;2012;942
1;8873;2012;941
1;8946;2015;942
1;8946;2015;941
1;8914;2019;942
1;8914;2019;941
1;3237;2010;944
1;192;2010;943
;;2012;944
;;2012;943
1;3239;2019;944
1;192;2019;943
1;484;2010;950
1;6640;2010;947
1;5094;2010;945
1;1014;2010;946
1;488;2012;950
1;6751;2012;947
1;4983;2012;945
1;1002;2012;946
1;488;2019;950
1;6725;2019;947
1;5103;2019;945
1;999;2019;946
1;21147;2010;952
1;21147;2010;951
1;626;2010;949
1;2388;2010;948
1;21242;2012;952
1;21242;2012;951
1;628;2012;949
1;2425;2012;948
1;21106;2019;952
1;21106;2019;951
1;628;2019;949
1;2444;2019;948
1;4505;2008;953
1;4640;2013;953
1;4645;2019;953
1;4442;2008;955
1;4442;2008;954
;;2011;955
;;2011;954
1;4409;2019;955
1;4409;2019;954
1;26;2008;960
1;4511;2008;956
1;26;2019;960
1;4425;2019;956
1;3188;2010;957
1;3330;2012;957
1;3346;2019;957
1;1208;2008;958
;;2013;958
1;1206;2019;958
1;3969;2010;959
1;3949;2012;959
1;3971;2019;959
1;2916;2008;961
;;2013;961
1;2980;2019;961
1;12084;2010;963
1;6784;2010;962
1;12293;2019;963
1;6886;2019;962
1;352;2008;964
1;352;2019;964
1;2797;2010;965
1;2802;2012;965
1;2813;2019;965
1;1241;2008;966
1;1456;2019;966
1;2504;2008;967
;;2015;967
1;2502;2019;967
1;4589;2008;969
1;4631;2019;969
1;4285;2009;970
1;4286;2012;970
1;4262;2019;970
1;3425;2008;984
1;5240;2008;971
1;1382;2008;972
1;9248;2008;973
1;3414;2019;984
1;5664;2019;971
1;1438;2019;972
1;10228;2019;973
1;3350;2021;984
;;2021;971
;;2021;972
;;2021;973
1;2796;2008;974
1;2740;2015;974
1;2789;2019;974
1;13031;2009;976
1;13031;2009;975
1;12974;2015;976
1;12974;2015;975
1;12964;2019;976
1;12964;2019;975
1;1211;2009;983
1;820;2009;977
1;1228;2012;983
1;806;2012;977
1;1161;2019;983
1;821;2019;977
1;5939;2008;979
1;5939;2008;978
1;6636;2019;979
1;6636;2019;978
;;2021;979
;;2021;978
1;528;2008;982
1;1307;2008;980
1;528;2008;981
1;521;2015;982
1;1318;2015;980
1;521;2015;981
1;528;2019;982
1;1339;2019;980
1;528;2019;981
1;3275;2009;985
1;3275;2015;985
1;3279;2016;985
1;3279;2019;985
1;7843;2009;986
1;7788;2012;986
1;7851;2016;986
1;7839;2019;986
1;5570;2008;988
1;4707;2008;987
1;5565;2019;988
1;4740;2019;987
1;5564;2021;988
1;4740;2021;987
1;4020;2008;989
;;2015;989
1;3976;2019;989
1;3789;2021;989
1;1629;2008;990
1;1650;2009;990
1;1693;2015;990
1;1693;2019;990
;;2021;990
1;4917;2009;993
1;8492;2009;991
1;2098;2009;992
1;4915;2019;993
1;8499;2019;991
1;2092;2019;992
1;4716;2021;993
1;8505;2021;991
1;2098;2021;992
1;369;2009;997
1;369;2009;995
1;369;2009;994
1;369;2009;996
1;2445;2010;997
1;2445;2010;995
1;2445;2010;994
1;2445;2010;996
1;2451;2016;997
1;2451;2016;995
1;2451;2016;994
1;2451;2016;996
1;2450;2019;997
1;2450;2019;995
1;2450;2019;994
1;2450;2019;996
1;2090;2009;1000
1;8499;2009;999
1;1976;2009;998
1;2090;2016;1000
1;8697;2016;999
1;1976;2016;998
;;2019;1000
;;2019;999
1;587;2019;998
1;2964;2009;1001
1;2951;2015;1001
1;2966;2016;1001
;;2019;1001
1;5222;2010;1002
1;5504;2016;1002
;;2019;1002
1;9935;2009;1003
1;9857;2015;1003
1;9940;2016;1003
1;4556;2010;1004
1;4685;2016;1004
;;2021;1004
1;1873;2009;7361
1;5777;2009;1005
1;6644;2009;1006
1;6644;2009;1007
1;6566;2010;1007
1;6566;2010;1006
1;5366;2010;1005
1;1883;2016;7361
1;5790;2016;1005
1;6753;2016;1006
1;6753;2016;1007
1;5728;2009;1009
1;2788;2009;1008
1;5644;2010;1009
1;2788;2010;1008
1;5722;2016;1009
1;2787;2016;1008
1;3156;2009;1010
1;3156;2016;1010
1;4475;2009;1011
1;4358;2015;1011
1;4284;2021;1011
1;5117;2010;1012
1;5575;2016;1012
;;2021;1012
1;7827;2009;7366
1;7827;2009;7365
1;2175;2009;1013
1;7827;2009;7363
1;3662;2009;1014
1;7827;2009;7364
1;8458;2014;7366
1;8458;2014;7365
1;2544;2014;1013
1;8458;2014;7363
1;4116;2014;1014
1;8458;2014;7364
1;8480;2016;7366
1;8480;2016;7365
1;2558;2016;1013
1;8480;2016;7363
1;4138;2016;1014
1;8480;2016;7364
;;2021;7366
;;2021;7365
;;2021;1013
;;2021;7363
;;2021;1014
;;2021;7364
1;12610;2009;1802
1;3020;2009;1015
1;12610;2009;1801
1;758;2009;1015
1;12684;2015;1802
1;2998;2015;1015
1;12684;2015;1801
1;757;2015;1015
1;12768;2021;1802
1;3018;2021;1015
1;12768;2021;1801
1;754;2021;1015
1;10266;2009;1016
1;10315;2015;1016
1;9049;2021;1016
1;5189;2009;1017
1;5136;2015;1017
1;5204;2016;1017
1;249;2009;1019
1;2726;2009;1018
1;249;2016;1019
1;2695;2016;1018
1;7496;2009;1036
1;5639;2009;1020
1;9846;2009;1026
1;9846;2009;1027
1;5084;2009;1024
1;9846;2009;1028
1;5084;2009;1022
1;2464;2009;1035
1;2077;2009;1034
1;2077;2009;1033
1;5084;2009;1023
1;9846;2009;1025
1;7480;2015;1036
1;5639;2015;1020
1;9833;2015;1026
1;9833;2015;1027
1;5071;2015;1024
1;9833;2015;1028
1;5071;2015;1022
1;2528;2015;1035
1;2078;2015;1034
1;2078;2015;1033
1;5071;2015;1023
1;9833;2015;1025
1;7478;2017;1036
;;2017;1020
;;2017;1026
;;2017;1027
;;2017;1024
;;2017;1028
;;2017;1022
1;2527;2017;1035
1;2050;2017;1034
1;2050;2017;1033
;;2017;1023
;;2017;1025
1;7473;2021;1036
1;5723;2021;1020
1;9693;2021;1026
1;9693;2021;1027
1;5079;2021;1024
1;9693;2021;1028
1;5079;2021;1022
1;2526;2021;1035
1;2087;2021;1034
1;2087;2021;1033
1;5079;2021;1023
1;9693;2021;1025
1;1822;2009;1032
1;338;2009;1021
1;1800;2016;1032
1;339;2016;1021
1;10171;2009;1030
1;10171;2009;1029
1;9443;2016;1030
1;9443;2016;1029
1;2711;2009;1031
1;2656;2015;1031
;;2017;1031
1;1840;2021;1031
1;568;2009;1037
1;584;2016;1037
1;5345;2009;1038
1;5352;2016;1038
;;2015;1043
;;2015;1039
;;2015;1042
1;7173;2017;1043
1;8924;2017;1039
1;7173;2017;1042
1;2924;2009;1041
1;2924;2009;1040
;;2015;1041
;;2015;1040
1;2926;2017;1041
1;2926;2017;1040
;;2015;1052
;;2015;1051
;;2015;1049
;;2015;1044
;;2015;1050
1;3611;2017;1052
1;4734;2017;1051
1;1142;2017;1049
1;5484;2017;1044
1;4734;2017;1050
1;9667;2009;1048
1;5653;2009;1046
1;5653;2009;1045
1;9667;2016;1048
1;5662;2016;1046
1;5662;2016;1045
1;9665;2017;1048
1;5664;2017;1046
1;5664;2017;1045
;;2015;1053
;;2015;1047
1;529;2017;1053
1;6332;2017;1047
1;498;2009;1053
;;2012;1054
1;901;2013;1054
1;835;2018;1054
1;879;2019;1054
1;2890;2012;1056
1;5405;2012;1055
1;2878;2013;1056
1;5425;2013;1055
1;2890;2015;1056
1;5409;2015;1055
;;2018;1056
;;2018;1055
1;2885;2019;1056
1;5429;2019;1055
1;222;2013;1057
1;217;2018;1057
1;224;2019;1057
1;615;2012;7367
1;715;2012;1058
1;763;2013;7367
1;709;2013;1059
1;10960;2013;1061
1;745;2013;1058
1;6041;2013;1063
1;679;2013;1064
1;731;2015;7367
1;724;2015;1059
1;11133;2015;1061
1;733;2015;1058
1;6040;2015;1063
1;703;2015;1064
;;2018;7367
;;2018;1059
;;2018;1061
;;2018;1058
;;2018;1063
;;2018;1064
1;741;2019;7367
1;724;2019;1059
1;11142;2019;1061
1;732;2019;1058
1;5991;2019;1063
1;692;2019;1064
1;696;2014;1064
1;710;2014;1059
1;11141;2014;1061
1;158;2013;1062
1;3972;2013;1060
;;2015;1062
;;2015;1060
1;158;2018;1062
1;3940;2018;1060
1;158;2019;1062
1;3773;2019;1060
1;2647;2011;7368
1;28;2011;1065
1;2719;2018;7368
1;28;2018;1065
1;2701;2019;7368
1;28;2019;1065
1;4732;2013;1066
1;4929;2015;1066
;;2018;1066
1;4897;2019;1066
1;7713;2013;1068
1;7713;2013;1067
;;2015;1068
;;2015;1067
1;7720;2018;1068
1;7720;2018;1067
1;7715;2019;1068
1;7715;2019;1067
1;1021;2013;1069
;;2015;1069
1;806;2018;1069
1;998;2019;1069
1;6876;2011;1070
;;2014;1070
1;6827;2018;1070
1;6931;2019;1070
1;737;2011;1071
1;738;2014;1071
1;743;2018;1071
1;726;2019;1071
1;4779;2011;1075
1;7172;2011;1073
1;5497;2011;1074
1;7172;2011;1072
1;4829;2014;1075
1;7234;2014;1073
1;5334;2014;1074
1;7234;2014;1072
;;2018;1075
;;2018;1073
;;2018;1074
;;2018;1072
1;4738;2019;1075
1;7280;2019;1073
1;5270;2019;1074
1;7280;2019;1072
1;17;2013;1076
1;17;2014;1076
;;2015;1076
;;2018;1076
1;13;2019;1076
1;5196;2013;1077
1;5170;2015;1077
1;5160;2019;1077
1;2078;2013;1078
1;2071;2015;1078
1;2094;2019;1078
1;8110;2011;1082
1;9647;2011;1079
1;8110;2011;1081
1;9647;2011;1080
1;8205;2014;1082
1;9673;2014;1079
1;8205;2014;1081
1;9673;2014;1080
;;2018;1082
;;2018;1079
;;2018;1081
;;2018;1080
1;8359;2019;1082
1;9671;2019;1079
1;8359;2019;1081
1;9671;2019;1080
1;9678;2013;1087
1;1864;2013;1083
1;9678;2013;1086
1;10034;2013;1085
1;9597;2014;1087
;;2014;1083
1;9597;2014;1086
1;9979;2014;1085
1;9597;2015;1087
1;1866;2015;1083
1;9597;2015;1086
1;9959;2015;1085
1;9633;2019;1087
1;1866;2019;1083
1;9633;2019;1086
1;10016;2019;1085
1;16778;2010;1084
1;16769;2014;1084
;;2015;1084
1;16799;2021;1084
1;9554;2012;1087
1;10073;2012;1085
1;9554;2012;1086
1;758;2012;1096
1;2084;2012;1087
1;3350;2012;1093
1;3350;2012;1092
1;8725;2012;1091
1;1594;2012;1089
1;1772;2012;1095
1;1772;2012;1094
1;1594;2012;1088
1;2084;2012;1086
1;8725;2012;1090
;;2013;1095
1;2101;2013;1087
1;3359;2013;1093
1;3359;2013;1092
1;8748;2013;1091
1;1595;2013;1089
;;2013;1094
1;1595;2013;1088
1;2101;2013;1086
1;8748;2013;1090
1;759;2014;1096
1;2026;2014;1087
1;3351;2014;1093
1;3351;2014;1092
1;8723;2014;1091
1;1575;2014;1089
1;1784;2014;1095
1;1784;2014;1094
1;1575;2014;1088
1;2026;2014;1086
1;8723;2014;1090
;;2015;1096
1;2047;2015;1087
;;2015;1093
;;2015;1092
1;3035;2015;1091
1;1583;2015;1089
;;2015;1095
;;2015;1094
1;1583;2015;1088
1;2047;2015;1086
1;3035;2015;1090
1;764;2019;1096
1;2090;2019;1087
1;3340;2019;1093
1;3340;2019;1092
1;8761;2019;1091
1;1593;2019;1089
1;1793;2019;1095
1;1793;2019;1094
1;1593;2019;1088
1;2090;2019;1086
1;8761;2019;1090
1;3949;2012;1097
1;3966;2014;1097
1;3907;2019;1097
1;1642;2008;1098
1;1686;2010;1098
;;2015;1098
1;1596;2019;1098
1;1606;2021;1098
1;6696;2008;1100
1;6696;2008;1099
1;6623;2010;1100
1;6623;2010;1099
1;6671;2014;1100
1;6671;2014;1099
;;2015;1100
;;2015;1099
1;6592;2019;1100
1;6592;2019;1099
1;55;2008;1102
1;285;2008;1101
1;54;2010;1102
1;290;2010;1101
1;14117;2012;1103
1;14243;2014;1103
1;3750;2008;1105
1;1641;2008;1104
1;3791;2014;1105
1;1701;2014;1104
;;2018;1105
;;2018;1104
1;6396;2008;1112
1;221;2008;1111
1;1195;2008;1106
1;741;2008;1110
1;1195;2008;1107
1;6414;2014;1112
1;226;2014;1111
1;1215;2014;1106
1;771;2014;1110
1;1215;2014;1107
1;5135;2008;1109
1;11150;2008;1108
1;5132;2014;1109
1;11064;2014;1108
1;6434;2018;1112
1;932;2008;1113
1;1078;2010;1113
;;2014;1113
1;916;2008;1114
1;919;2014;1114
1;3474;2009;1116
1;581;2009;1115
1;3592;2010;1116
1;589;2010;1115
;;2014;1116
;;2014;1115
1;12387;2008;1119
1;12387;2008;1117
1;12387;2008;1118
;;2010;1119
;;2010;1117
;;2010;1118
1;12272;2014;1119
1;12272;2014;1117
1;12272;2014;1118
1;4588;2018;1119
1;4588;2018;1117
1;4588;2018;1118
1;532;2008;1127
1;1585;2008;1120
1;5418;2008;1125
1;2068;2008;1123
1;2068;2008;1124
1;5418;2008;1126
1;1585;2008;1121
1;1585;2008;1122
1;533;2014;1127
1;1639;2014;1120
1;5611;2014;1125
1;2151;2014;1123
1;2151;2014;1124
1;5611;2014;1126
1;1639;2014;1121
1;1639;2014;1122
1;533;2018;1127
1;1645;2018;1120
1;5576;2018;1125
1;2118;2018;1123
1;2118;2018;1124
1;5576;2018;1126
1;1645;2018;1121
1;1645;2018;1122
1;5962;2008;1128
1;5920;2014;1128
1;5860;2018;1128
1;227;2009;1129
1;270;2010;1129
1;479;2008;1131
1;479;2008;1130
1;8272;2008;1131
1;8272;2008;1130
1;388;2010;1131
1;388;2010;1130
1;8038;2010;1131
1;8038;2010;1130
1;462;2014;1131
1;462;2014;1130
1;8363;2014;1131
1;8363;2014;1130
;;2018;1131
;;2018;1130
1;6131;2008;1138
1;105;2008;1132
1;515;2008;1136
1;556;2008;1133
1;515;2008;1135
1;6131;2008;1137
;;2010;1138
;;2010;1132
;;2010;1136
;;2010;1133
;;2010;1135
;;2010;1137
1;6523;2014;1138
1;108;2014;1132
1;539;2014;1136
1;556;2014;1133
1;539;2014;1135
1;6523;2014;1137
1;7601;2009;1142
1;4992;2009;1139
1;4992;2009;1140
1;913;2009;1134
1;2111;2009;1141
1;7540;2010;1142
1;4893;2010;1139
1;4893;2010;1140
1;928;2010;1134
1;2108;2010;1141
1;7590;2016;1142
1;4991;2016;1139
1;4991;2016;1140
1;946;2016;1134
1;2112;2016;1141
1;7809;2008;1143
1;7759;2010;1143
;;2014;1143
1;7801;2016;1143
1;680;2009;7374
1;902;2009;1144
1;682;2010;7374
1;900;2010;1144
1;683;2016;7374
1;922;2016;1144
;;2020;7374
;;2020;1144
;;2021;7374
1;915;2021;1144
1;1312;2009;1147
1;3552;2009;1145
;;2010;1147
1;3467;2010;1145
1;1354;2016;1147
1;3553;2016;1145
1;1355;2021;1147
1;3540;2021;1145
1;5167;2008;1146
1;5162;2010;1146
1;5146;2014;1146
1;5170;2021;1146
1;10669;2009;1148
1;10874;2016;1148
;;2020;1148
1;10871;2021;1148
1;5070;2009;7375
1;3543;2009;1150
1;4537;2009;1149
1;1149;2011;7375
1;885;2011;1150
1;962;2011;1149
;;2014;7375
;;2014;1150
;;2014;1149
1;5164;2021;7375
1;3541;2021;1150
1;4777;2021;1149
1;5737;2009;1151
1;1323;2011;1151
1;5751;2016;1151
1;5754;2021;1151
1;9722;2009;1158
1;5495;2009;1153
1;9722;2009;1157
1;1986;2009;1154
1;5495;2009;1152
1;2421;2011;1158
1;1170;2011;1153
1;2421;2011;1157
1;494;2011;1154
1;1170;2011;1152
1;9965;2021;1158
1;5954;2021;1153
1;9965;2021;1157
1;2094;2021;1154
1;5954;2021;1152
1;5887;2009;1156
1;928;2009;1155
1;1357;2011;1156
1;239;2011;1155
1;6189;2021;1156
1;941;2021;1155
1;3356;2009;1160
1;3356;2009;1159
1;625;2011;1160
1;625;2011;1159
1;3516;2021;1160
1;3516;2021;1159
1;1241;2009;1162
1;5858;2009;1161
1;280;2011;1162
;;2011;1161
1;1259;2016;1162
1;5857;2016;1161
1;1259;2021;1162
1;5846;2021;1161
1;1030;2009;1163
1;254;2011;1163
1;1069;2013;1163
1;1069;2021;1163
1;530;2011;1175
1;30;2011;1172
1;387;2011;1173
1;1721;2011;1174
1;1435;2011;1166
1;353;2011;1164
1;2000;2013;1175
1;115;2013;1172
1;1512;2013;1173
1;6795;2013;1174
1;7753;2013;1166
1;1446;2013;1164
1;2002;2021;1175
1;115;2021;1172
1;1511;2021;1173
1;6809;2021;1174
1;7751;2021;1166
1;1446;2021;1164
1;1956;2011;1180
1;4863;2011;1168
1;4863;2011;1167
1;867;2011;1170
1;237;2011;1177
1;310;2011;1165
1;1924;2011;1171
1;8797;2013;1180
1;21920;2013;1168
1;21920;2013;1167
1;4115;2013;1170
1;887;2013;1177
1;1146;2013;1165
1;9291;2013;1171
1;8796;2021;1180
1;21965;2021;1168
1;21965;2021;1167
1;4130;2021;1170
1;865;2021;1177
1;1140;2021;1165
1;9390;2021;1171
1;1244;2011;7376
1;815;2011;1169
1;3469;2011;1179
1;146;2011;1178
1;115;2011;1176
1;6099;2014;7376
1;3115;2014;1169
1;19021;2014;1179
1;674;2014;1178
1;635;2014;1176
1;6237;2016;7376
1;3115;2016;1169
1;19928;2016;1179
1;700;2016;1178
1;658;2016;1176
1;6212;2021;7376
1;3113;2021;1169
1;19866;2021;1179
1;690;2021;1178
1;632;2021;1176
;;2015;7376
1;19821;2015;1179
1;700;2015;1178
1;652;2015;1176
1;8789;2015;1180
1;889;2015;1177
1;325;2011;1181
1;1499;2013;1181
1;1526;2015;1181
1;1526;2021;1181
1;15503;2008;1874
1;815;2008;1182
1;1454;2008;1183
1;16576;2010;1874
1;817;2010;1182
1;1555;2010;1183
;;2015;1874
;;2015;1182
;;2015;1183
1;16579;2020;1874
1;816;2020;1182
1;1249;2020;1183
1;1532;2008;1184
1;1627;2010;1184
;;2015;1184
1;1627;2020;1184
1;541;2008;1185
1;541;2015;1185
;;2020;1185
1;541;2021;1185
1;2234;2008;1891
1;677;2008;1186
;;2010;1891
;;2010;1186
1;2458;2015;1891
1;668;2015;1186
1;2143;2020;1891
1;516;2020;1186
;;2010;7379
;;2010;1190
;;2010;1191
;;2010;1188
;;2010;7377
;;2010;1187
;;2010;1902
;;2010;7378
;;2010;1189
1;7336;2012;7379
1;1964;2012;1190
1;5035;2012;1191
1;1215;2012;1188
1;7336;2012;7377
1;1215;2012;1187
1;2724;2012;1902
1;7336;2012;7378
1;1215;2012;1189
1;7140;2015;7379
1;2070;2015;1190
1;5113;2015;1191
1;1196;2015;1188
1;7140;2015;7377
1;1196;2015;1187
1;2817;2015;1902
1;7140;2015;7378
1;1196;2015;1189
;;2017;7379
;;2017;1190
;;2017;1191
;;2017;1188
;;2017;7377
;;2017;1187
;;2017;1902
;;2017;7378
;;2017;1189
1;6489;2020;7379
1;2009;2020;1190
1;5038;2020;1191
1;1060;2020;1188
1;6489;2020;7377
1;1060;2020;1187
1;2815;2020;1902
1;6489;2020;7378
1;1060;2020;1189
1;804;2010;1192
1;763;2012;1192
1;804;2015;1192
;;2017;1192
1;738;2020;1192
1;3408;2010;1208
1;1311;2010;1207
1;839;2010;1193
1;3320;2012;1208
1;1301;2012;1207
1;801;2012;1193
;;2015;1208
;;2015;1207
;;2015;1193
1;3382;2017;1208
1;1299;2017;1207
1;819;2017;1193
1;3408;2018;1208
1;1311;2018;1207
1;854;2018;1193
1;3317;2020;1208
1;1146;2020;1207
1;853;2020;1193
1;4488;2014;1210
1;4488;2014;1209
1;14515;2014;1197
1;536;2014;1199
1;13753;2014;1204
1;536;2014;1200
1;13753;2014;1205
1;14515;2014;1196
1;14515;2014;1198
1;9541;2014;1194
1;703;2014;1201
1;1739;2014;1206
1;4495;2015;1210
1;4495;2015;1209
1;14328;2015;1197
1;537;2015;1199
1;13697;2015;1204
1;537;2015;1200
1;13697;2015;1205
1;14328;2015;1196
1;14328;2015;1198
1;9031;2015;1194
1;713;2015;1201
1;1734;2015;1206
1;4487;2021;1210
1;4487;2021;1209
1;14708;2021;1197
1;537;2021;1199
1;13807;2021;1204
1;537;2021;1200
1;13807;2021;1205
1;14708;2021;1196
1;14708;2021;1198
1;9548;2021;1194
1;720;2021;1201
1;1744;2021;1206
1;8295;2010;1195
1;7869;2012;1195
;;2015;1195
1;8206;2017;1195
1;8292;2018;1195
1;8118;2020;1195
;;2021;1195
1;5009;2010;1203
1;4812;2010;1202
1;4677;2012;1203
1;4801;2012;1202
1;4967;2015;1203
1;4732;2015;1202
1;4977;2017;1203
;;2017;1202
1;5009;2021;1203
1;4777;2021;1202
1;619;2018;1203
1;3226;2008;1211
1;3246;2010;1211
1;3280;2015;1211
1;3320;2021;1211
1;1402;2010;1212
1;1385;2012;1212
;;2015;1212
;;2017;1212
1;1425;2021;1212
1;5311;2010;1213
1;5001;2012;1213
;;2015;1213
1;5190;2017;1213
1;5326;2018;1213
;;2020;1213
1;5326;2021;1213
1;599;2010;7381
1;2636;2010;1217
1;11752;2010;1218
1;1450;2010;1214
1;2654;2010;1220
1;1450;2010;1215
1;1441;2010;1216
1;4453;2010;1219
1;594;2012;7381
1;2459;2012;1217
1;11479;2012;1218
1;1418;2012;1214
1;2503;2012;1220
1;1418;2012;1215
1;1410;2012;1216
1;4195;2012;1219
;;2017;7381
;;2017;1217
;;2017;1218
;;2017;1214
;;2017;1220
;;2017;1215
;;2017;1216
;;2017;1219
1;599;2021;7381
1;2631;2021;1217
1;11770;2021;1218
1;1454;2021;1214
1;2625;2021;1220
1;1454;2021;1215
1;1437;2021;1216
1;4412;2021;1219
1;217;2010;1221
1;216;2012;1221
1;209;2017;1221
1;217;2018;1221
;;2020;1221
1;217;2021;1221
1;11784;2008;1227
1;8878;2008;1224
1;3071;2008;1222
1;12126;2010;1227
1;9416;2010;1224
1;6084;2010;1222
1;12012;2014;1227
1;9318;2014;1224
1;6005;2014;1222
;;2015;1227
;;2015;1224
;;2015;1222
1;12135;2021;1227
1;9415;2021;1224
1;6134;2021;1222
1;1579;2008;1225
1;1187;2008;1223
1;1559;2010;1225
1;1190;2010;1223
1;1600;2015;1225
1;1208;2015;1223
1;1621;2021;1225
1;1208;2021;1223
1;3457;2008;1226
1;3467;2010;1226
;;2014;1226
;;2015;1226
1;3465;2021;1226
1;2955;2008;1234
1;4984;2008;1233
1;35459;2008;1227
1;13525;2008;1229
1;3241;2010;1234
1;4983;2010;1233
1;38512;2010;1227
1;15533;2010;1229
1;30078;2014;1227
;;2015;1234
;;2015;1233
;;2015;1229
1;3223;2021;1234
1;4985;2021;1233
1;39236;2021;1227
1;15692;2021;1229
1;4099;2010;1236
1;531;2010;1235
1;688;2010;1228
1;3946;2012;1236
1;438;2012;1235
1;657;2012;1228
1;4032;2017;1236
1;496;2017;1235
1;663;2017;1228
1;4142;2018;1236
1;540;2018;1235
1;687;2018;1228
1;4036;2020;1236
1;556;2020;1235
1;591;2020;1228
1;4145;2021;1236
1;588;2021;1235
1;680;2021;1228
1;2326;2008;1231
1;2326;2008;1230
1;2408;2010;1231
1;2408;2010;1230
;;2015;1231
;;2015;1230
1;2383;2021;1231
1;2383;2021;1230
1;2535;2010;1237
1;4520;2010;1232
1;2512;2012;1237
1;4493;2012;1232
;;2014;1237
;;2014;1232
;;2017;1237
;;2017;1232
1;2561;2021;1237
1;4817;2021;1232
1;7090;2012;1239
1;3916;2012;1238
1;641;2012;1238
1;7216;2017;1239
1;3980;2017;1238
1;638;2017;1238
1;7428;2018;1239
1;4038;2018;1238
1;653;2018;1238
1;7126;2020;1239
1;3862;2020;1238
1;592;2020;1238
1;394;2012;1240
1;404;2014;1240
1;404;2021;1240
;;2010;1242
;;2010;1241
1;436;2012;1242
1;436;2012;1241
1;436;2014;1242
1;436;2014;1241
;;2017;1242
;;2017;1241
1;443;2021;1242
1;443;2021;1241
1;2585;2012;1245
1;1859;2012;1243
1;2787;2014;1245
1;2125;2014;1243
1;2795;2021;1245
1;2218;2021;1243
1;960;2008;1244
;;2010;1244
1;949;2014;1244
1;960;2021;1244
1;3836;2012;1248
1;3836;2012;1247
1;102;2012;1246
1;4234;2014;1248
1;4234;2014;1247
1;104;2014;1246
1;4002;2021;1248
1;4002;2021;1247
1;105;2021;1246
1;649;2014;1249
1;634;2017;1249
1;650;2018;1249
;;2020;1249
;;2021;1249
1;4911;2012;1251
1;4911;2012;1250
1;5491;2014;1251
1;5491;2014;1250
;;2017;1251
;;2017;1250
;;2021;1251
;;2021;1250
1;1061;2008;1255
1;16222;2008;1253
1;16222;2008;1252
1;16222;2008;1254
1;1062;2014;1255
1;16509;2014;1253
1;16509;2014;1252
1;16509;2014;1254
;;2021;1255
;;2021;1253
;;2021;1252
;;2021;1254
1;772;2012;1256
1;721;2014;1256
;;2021;1256
1;5260;2008;1257
1;7086;2008;7382
1;19711;2008;1259
1;5199;2008;1261
1;124;2008;1257
1;19711;2008;1258
1;19711;2008;1260
1;835;2008;1263
;;2010;1257
1;6991;2010;7382
1;19429;2010;1259
1;4989;2010;1261
1;19429;2010;1258
1;19429;2010;1260
1;833;2010;1263
1;5278;2014;1257
1;7025;2014;7382
1;19659;2014;1259
1;5078;2014;1261
1;124;2014;1257
1;19659;2014;1258
1;19659;2014;1260
1;824;2014;1263
;;2021;1257
1;4379;2008;1262
1;4315;2014;1262
1;281;2012;1266
1;3900;2012;1264
1;2954;2012;1265
1;287;2014;1266
1;4009;2014;1264
1;2962;2014;1265
;;2017;1266
;;2017;1264
;;2017;1265
1;3346;2012;1265
1;3293;2014;1265
1;2005;2014;1269
1;5122;2014;1267
1;5122;2014;1268
1;2048;2017;1269
1;5366;2017;1267
1;5366;2017;1268
1;2093;2018;1269
1;5542;2018;1267
1;5542;2018;1268
1;1061;2014;1270
1;1052;2017;1270
1;3669;2012;1271
1;3767;2014;1271
1;1090;2010;1272
1;931;2012;1272
1;1043;2014;1272
;;2010;1273
1;5194;2012;1273
1;5253;2014;1273
1;7489;2010;1274
1;7253;2012;1274
1;7267;2014;1274
1;4405;2014;1275
1;4396;2017;1275
1;11427;2010;1281
1;11477;2010;1277
1;4337;2010;1276
1;11358;2012;1281
1;11116;2012;1277
1;4344;2012;1276
1;11353;2014;1281
1;11418;2014;1277
1;4336;2014;1276
1;9404;2008;1291
1;9404;2008;1290
1;8172;2008;1279
1;5835;2008;1278
1;9755;2010;1291
1;9755;2010;1290
1;8183;2010;1279
1;5858;2010;1278
1;9681;2014;1291
1;9681;2014;1290
1;8141;2014;1279
1;5869;2014;1278
1;3635;2012;1285
1;3451;2012;1284
1;7649;2012;1280
1;3721;2014;1285
1;3351;2014;1284
1;7597;2014;1280
1;3723;2010;1289
1;2182;2010;1287
1;3723;2010;1288
1;8362;2010;1282
1;4833;2010;1286
1;3626;2012;1289
1;2172;2012;1287
1;3626;2012;1288
1;8424;2012;1282
1;4802;2012;1286
1;3748;2014;1289
1;2151;2014;1287
1;3748;2014;1288
1;8298;2014;1282
1;4783;2014;1286
1;12447;2010;1283
1;12423;2012;1283
1;12425;2014;1283
1;3504;2010;1284
1;957;2008;1291
1;957;2008;1290
1;8376;2009;1291
1;8376;2009;1290
1;1984;2009;7386
1;962;2009;1290
1;962;2009;1291
1;15153;2009;1292
1;5798;2009;1294
1;1796;2009;1297
1;1984;2010;7386
1;971;2010;1290
1;971;2010;1291
1;16565;2010;1292
1;6210;2010;1294
1;1937;2010;1297
1;1978;2014;7386
1;964;2014;1290
1;964;2014;1291
1;16600;2014;1292
1;6313;2014;1294
1;1941;2014;1297
1;461;2010;1298
1;10382;2010;1293
1;460;2012;1298
1;10252;2012;1293
