max_total;sum_total;vuosi;ASTA_ID
1;4045;2012;114
1;1041;2012;117
1;266;2009;122
1;244;2012;122
1;3868;2010;123
1;3922;2012;123
1;3861;2019;123
1;3237;2009;124
1;3177;2012;124
1;71;2009;130
1;125;2009;127
1;125;2009;128
1;71;2009;129
1;3520;2009;126
1;3982;2009;125
1;71;2012;130
1;116;2012;127
1;116;2012;128
1;71;2012;129
1;3510;2012;126
1;3987;2012;125
1;70;2019;130
1;119;2019;127
1;119;2019;128
1;70;2019;129
1;3427;2019;126
1;3938;2019;125
1;3415;2009;131
1;3393;2011;131
1;3398;2012;131
;;2009;132
1;3911;2011;132
1;3905;2012;132
;;2015;132
1;572;2010;133
1;571;2015;133
1;653;2010;134
1;654;2015;134
1;644;2019;134
1;8260;2009;139
1;1959;2009;137
1;1959;2009;136
1;8260;2009;138
1;8297;2012;139
1;1964;2012;137
1;1964;2012;136
1;8297;2012;138
1;1591;2010;142
1;52;2010;140
1;1592;2015;142
1;52;2015;140
1;1574;2019;142
1;52;2019;140
1;5005;2010;141
1;5006;2015;141
;;2019;141
;;2021;141
1;518;2010;152
1;1045;2010;148
1;4251;2010;145
1;3211;2010;143
1;1045;2010;149
1;321;2010;147
1;4251;2010;146
1;518;2010;151
1;1045;2010;150
1;517;2015;152
1;1068;2015;148
1;4293;2015;145
1;3141;2015;143
1;1068;2015;149
1;346;2015;147
1;4293;2015;146
1;517;2015;151
1;1068;2015;150
;;2019;152
;;2019;148
;;2019;145
;;2019;143
;;2019;149
;;2019;147
;;2019;146
;;2019;151
;;2019;150
1;517;2020;152
1;1066;2020;148
1;4142;2020;145
;;2020;143
1;1066;2020;149
1;346;2020;147
1;4142;2020;146
1;517;2020;151
1;1066;2020;150
1;215;2010;144
1;215;2015;144
;;2019;144
;;2020;144
1;516;2013;152
1;1056;2013;148
1;516;2013;151
1;4263;2013;146
1;4263;2013;145
1;1056;2013;150
1;331;2013;147
1;1056;2013;149
1;181;2014;152
1;483;2014;148
1;181;2014;151
1;4197;2014;146
1;4197;2014;145
1;483;2014;150
1;483;2014;149
1;2309;2011;153
1;2311;2012;153
1;2322;2015;153
1;2568;2011;154
1;2594;2013;154
1;2509;2015;154
1;3186;2012;155
1;3219;2013;155
;;2021;155
1;805;2010;160
1;4638;2010;156
1;805;2010;159
1;805;2010;157
1;805;2010;158
1;4659;2012;156
1;829;2013;160
1;4655;2013;156
1;829;2013;159
1;829;2013;157
1;829;2013;158
;;2019;160
;;2019;156
;;2019;159
;;2019;157
;;2019;158
1;1601;2012;161
1;1558;2013;161
;;2021;161
1;32;2012;162
1;32;2013;162
1;1058;2010;163
1;1017;2012;163
1;1059;2013;163
;;2019;163
1;2638;2012;164
1;2635;2013;164
1;3881;2009;165
1;3763;2017;165
1;490;2009;170
1;1919;2009;169
1;3120;2009;167
1;3120;2009;166
1;1919;2009;168
1;487;2016;170
1;1900;2016;169
1;3038;2016;167
1;3038;2016;166
1;1900;2016;168
1;415;2017;170
1;1862;2017;169
1;2987;2017;167
1;2987;2017;166
1;1862;2017;168
1;869;2009;171
1;876;2015;171
;;2017;171
;;2021;171
1;1536;2009;172
1;1526;2015;172
;;2017;172
1;1535;2021;172
1;887;2009;174
1;1716;2009;173
1;878;2015;174
1;1695;2015;173
;;2017;174
;;2017;173
1;887;2021;174
1;1701;2021;173
1;4378;2012;176
1;2215;2012;175
1;4432;2013;176
1;2227;2013;175
;;2021;176
;;2021;175
1;1048;2012;177
1;1043;2013;177
1;1035;2021;177
1;2634;2012;185
1;21;2012;178
1;21;2012;179
1;833;2012;182
1;833;2012;183
1;2634;2012;184
1;1989;2012;180
1;1989;2012;181
1;2655;2013;185
1;21;2013;178
1;21;2013;179
1;827;2013;182
1;827;2013;183
1;2655;2013;184
1;1991;2013;180
1;1991;2013;181
1;2581;2021;185
1;21;2021;178
1;21;2021;179
1;831;2021;182
1;831;2021;183
1;2581;2021;184
1;2034;2021;180
1;2034;2021;181
1;1440;2012;188
1;1631;2012;186
1;458;2012;187
1;1481;2013;188
1;1566;2013;186
1;476;2013;187
;;2021;188
;;2021;186
;;2021;187
1;6619;2008;203
1;6619;2008;202
1;2211;2008;192
1;1633;2008;190
1;385;2008;199
1;2211;2008;195
1;1633;2008;189
1;2211;2008;194
1;1633;2008;191
1;385;2008;198
1;81;2008;197
1;6619;2008;201
1;2211;2008;193
1;81;2008;196
1;385;2008;200
1;7792;2009;203
1;7792;2009;202
1;2459;2009;192
1;1871;2009;190
1;415;2009;199
1;2459;2009;195
1;1871;2009;189
1;2459;2009;194
1;1871;2009;191
1;415;2009;198
1;96;2009;197
1;7792;2009;201
1;2459;2009;193
1;96;2009;196
1;415;2009;200
1;7757;2015;203
1;7757;2015;202
1;2456;2015;192
1;1868;2015;190
1;413;2015;199
1;2456;2015;195
1;1868;2015;189
1;2456;2015;194
1;1868;2015;191
1;413;2015;198
1;95;2015;197
1;7757;2015;201
1;2456;2015;193
1;95;2015;196
1;413;2015;200
1;7792;2016;203
1;7792;2016;202
1;2459;2016;192
1;1871;2016;190
1;415;2016;199
1;2459;2016;195
1;1871;2016;189
1;2459;2016;194
1;1871;2016;191
1;415;2016;198
1;96;2016;197
1;7792;2016;201
1;2459;2016;193
1;96;2016;196
1;415;2016;200
1;7655;2019;203
1;7655;2019;202
1;2428;2019;192
1;1852;2019;190
1;406;2019;199
1;2428;2019;195
1;1852;2019;189
1;2428;2019;194
1;1852;2019;191
1;406;2019;198
1;93;2019;197
1;7655;2019;201
1;2428;2019;193
1;93;2019;196
1;406;2019;200
1;882;2009;208
1;984;2009;207
1;289;2009;205
1;289;2009;204
1;984;2009;206
1;881;2015;208
1;984;2015;207
1;289;2015;205
1;289;2015;204
1;984;2015;206
1;856;2021;208
1;937;2021;207
1;272;2021;205
1;272;2021;204
1;937;2021;206
1;1859;2009;216
1;2330;2009;210
1;4399;2009;215
1;932;2009;211
1;932;2009;213
1;2330;2009;209
1;932;2009;212
1;4399;2009;214
1;1810;2015;216
1;2282;2015;210
1;4398;2015;215
1;932;2015;211
1;932;2015;213
1;2282;2015;209
1;932;2015;212
1;4398;2015;214
1;1015;2021;216
1;1610;2021;210
1;2510;2021;215
1;640;2021;211
1;640;2021;213
1;1610;2021;209
1;640;2021;212
1;2510;2021;214
1;1302;2009;217
1;1312;2015;217
1;1310;2021;217
1;1594;2009;218
1;1578;2015;218
;;2019;218
1;528;2021;218
1;1510;2009;219
1;1493;2015;219
;;2019;219
1;1504;2021;219
1;5282;2009;220
1;4828;2019;220
1;4162;2021;220
1;1657;2008;221
;;2015;221
1;1631;2019;221
1;1384;2021;221
1;130;2008;222
1;115;2009;222
1;115;2015;222
1;114;2019;222
;;2021;222
1;1650;2009;224
1;2809;2009;223
1;1650;2015;224
1;2802;2015;223
1;1645;2019;224
1;2800;2019;223
1;1751;2008;232
1;286;2008;225
1;267;2008;226
1;1081;2008;231
1;1732;2019;232
1;285;2019;225
1;267;2019;226
1;1074;2019;231
1;1472;2021;232
1;286;2021;225
1;262;2021;226
1;1100;2021;231
1;1124;2008;230
1;1333;2008;227
1;1124;2008;229
1;1333;2008;228
1;1133;2015;230
1;1354;2015;227
1;1133;2015;229
1;1354;2015;228
1;1114;2019;230
1;1337;2019;227
1;1114;2019;229
1;1337;2019;228
1;1096;2008;240
1;1088;2008;233
1;353;2008;234
1;1571;2008;235
1;1571;2008;236
1;675;2008;237
1;675;2008;238
1;6250;2008;239
1;1097;2019;240
1;1091;2019;233
1;355;2019;234
1;1515;2019;235
1;1515;2019;236
1;676;2019;237
1;676;2019;238
1;6295;2019;239
;;2021;240
1;1077;2021;233
1;350;2021;234
;;2021;235
;;2021;236
;;2021;237
;;2021;238
;;2021;239
1;3161;2008;241
1;3165;2019;241
1;2319;2008;242
1;2246;2015;242
1;2316;2019;242
1;3857;2008;244
1;2642;2008;243
1;4296;2019;244
1;2678;2019;243
1;1570;2008;248
1;1570;2008;245
1;1570;2008;247
1;1570;2008;246
1;1531;2019;248
1;1531;2019;245
1;1531;2019;247
1;1531;2019;246
1;2470;2008;249
1;2529;2019;249
1;1979;2008;250
1;1940;2019;250
1;6229;2008;251
1;6368;2019;251
1;1729;2008;260
1;2820;2008;252
1;3302;2008;253
;;2013;260
;;2013;252
;;2013;253
1;1744;2019;260
1;2775;2019;252
1;3257;2019;253
1;1866;2008;254
;;2013;254
1;1895;2019;254
1;10121;2008;255
1;10144;2013;255
1;10187;2019;255
1;3549;2008;259
1;3549;2008;258
1;1400;2008;256
1;1400;2008;257
1;3434;2013;259
1;3434;2013;258
1;1352;2013;256
1;1352;2013;257
1;3282;2019;259
1;3282;2019;258
1;1268;2019;256
1;1268;2019;257
1;2126;2009;270
1;2153;2009;267
1;6998;2009;265
1;363;2009;263
1;9512;2009;261
1;6998;2009;266
1;6998;2009;264
1;2153;2009;268
1;9512;2009;262
;;2013;270
;;2013;267
;;2013;265
;;2013;263
;;2013;261
;;2013;266
;;2013;264
;;2013;268
;;2013;262
1;2123;2015;270
1;2133;2015;267
1;6875;2015;265
1;363;2015;263
1;9180;2015;261
1;6875;2015;266
1;6875;2015;264
1;2133;2015;268
1;9180;2015;262
1;2122;2021;270
1;2150;2021;267
1;6976;2021;265
1;315;2021;263
1;8854;2021;261
1;6976;2021;266
1;6976;2021;264
1;2150;2021;268
1;8854;2021;262
1;1580;2009;269
1;1592;2015;269
1;1594;2021;269
1;7545;2009;271
;;2013;271
1;7497;2015;271
;;2019;271
1;7410;2021;271
1;4150;2012;272
1;4119;2013;272
;;2015;272
1;3760;2021;272
1;5009;2012;277
1;2321;2012;276
1;2321;2012;275
1;2671;2012;274
1;2671;2012;273
1;5018;2013;277
1;2199;2013;276
1;2199;2013;275
1;2554;2013;274
1;2554;2013;273
;;2015;277
;;2015;276
;;2015;275
;;2015;274
;;2015;273
1;2265;2016;276
1;2265;2016;275
1;2619;2016;274
1;2619;2016;273
1;4919;2021;277
1;2306;2021;276
1;2306;2021;275
1;2663;2021;274
1;2663;2021;273
1;3007;2012;281
1;4804;2012;279
1;494;2012;278
1;5037;2012;280
1;3053;2013;281
1;5237;2013;279
1;496;2013;278
1;5099;2013;280
1;2922;2021;281
1;5284;2021;279
1;486;2021;278
1;5088;2021;280
1;2994;2009;282
1;2992;2016;282
1;1477;2010;1265
1;2422;2010;284
1;2422;2010;285
1;2422;2010;1262
1;30;2010;1259
1;2422;2010;1263
1;2422;2010;1264
1;30;2010;1260
1;30;2010;1261
1;2422;2010;283
1;1562;2016;1265
1;2429;2016;284
1;2429;2016;285
1;2429;2016;1262
1;30;2016;1259
1;2429;2016;1263
1;2429;2016;1264
1;30;2016;1260
1;30;2016;1261
1;2429;2016;283
1;1554;2019;1265
1;2427;2019;284
1;2427;2019;285
1;2427;2019;1262
1;30;2019;1259
1;2427;2019;1263
1;2427;2019;1264
1;30;2019;1260
1;30;2019;1261
1;2427;2019;283
1;8073;2009;287
1;3474;2009;286
1;8080;2016;287
1;3477;2016;286
;;2019;287
;;2019;286
1;4467;2009;288
;;2015;288
1;4502;2016;288
1;1161;2009;294
1;1016;2009;292
1;79;2009;289
1;993;2009;291
1;993;2009;290
1;1161;2009;293
1;1125;2017;294
1;1010;2017;292
1;79;2017;289
1;984;2017;291
1;984;2017;290
1;1125;2017;293
1;4332;2011;295
1;4325;2016;295
1;4336;2020;295
1;87;2011;304
1;3621;2011;296
1;107;2011;301
1;107;2011;300
1;87;2011;303
1;107;2011;299
1;3621;2011;297
1;87;2011;302
1;3621;2011;298
1;87;2016;304
1;3703;2016;296
1;107;2016;301
1;107;2016;300
1;87;2016;303
1;107;2016;299
1;3703;2016;297
1;87;2016;302
1;3703;2016;298
1;87;2020;304
1;3696;2020;296
1;107;2020;301
1;107;2020;300
1;87;2020;303
1;107;2020;299
1;3696;2020;297
1;87;2020;302
1;3696;2020;298
1;3759;2011;308
1;221;2011;305
1;3759;2011;307
1;221;2011;306
1;3767;2016;308
1;218;2016;305
1;3767;2016;307
1;218;2016;306
1;3757;2020;308
1;221;2020;305
1;3757;2020;307
1;221;2020;306
1;567;2011;309
1;2238;2019;309
;;2020;309
1;2237;2021;309
1;918;2011;313
1;1301;2011;311
1;918;2011;312
1;1301;2011;310
1;3542;2019;313
1;5114;2019;311
1;3542;2019;312
1;5114;2019;310
1;115;2011;317
1;115;2011;316
1;780;2011;315
1;780;2011;314
1;419;2019;317
1;419;2019;316
1;3241;2019;315
1;3241;2019;314
1;841;2011;348
1;997;2011;319
1;698;2011;345
1;841;2011;347
1;698;2011;346
1;698;2011;344
1;997;2011;318
1;3066;2020;348
1;3643;2020;319
1;2518;2020;345
1;3066;2020;347
1;2518;2020;346
1;2518;2020;344
1;3643;2020;318
1;229;2011;339
1;353;2011;329
1;1442;2011;323
1;1442;2011;325
1;270;2011;334
1;77;2011;332
1;1887;2011;320
1;316;2011;338
1;1887;2011;322
1;353;2011;330
1;414;2011;328
1;77;2011;333
1;353;2011;331
1;1442;2011;324
1;414;2011;327
1;966;2011;337
1;270;2011;335
1;1887;2011;321
1;530;2011;336
1;1442;2011;326
1;880;2020;339
1;1321;2020;329
1;5442;2020;323
1;5442;2020;325
1;991;2020;334
1;265;2020;332
1;7189;2020;320
1;1255;2020;338
1;7189;2020;322
1;1321;2020;330
1;1513;2020;328
1;265;2020;333
1;1321;2020;331
1;5442;2020;324
1;1513;2020;327
1;3675;2020;337
1;991;2020;335
1;7189;2020;321
1;2033;2020;336
1;5442;2020;326
1;660;2011;340
1;2542;2019;340
;;2020;340
1;886;2011;341
1;3408;2020;341
1;1085;2011;343
1;533;2011;342
;;2016;343
;;2016;342
1;4141;2020;343
1;2020;2020;342
1;481;2013;353
1;1741;2013;352
1;2702;2013;349
1;35;2013;350
;;2017;353
;;2017;352
;;2017;349
;;2017;350
;;2018;353
;;2018;352
;;2018;349
;;2018;350
1;422;2020;353
1;1742;2020;352
1;2547;2020;349
1;35;2020;350
1;10584;2013;351
;;2017;351
1;9418;2020;351
1;1574;2013;354
;;2020;354
1;2585;2013;387
1;890;2013;356
1;1007;2013;375
1;170;2013;383
1;870;2013;386
1;890;2013;362
1;1613;2013;367
1;1613;2013;364
1;890;2013;359
1;1613;2013;374
1;1613;2013;365
1;1613;2013;368
1;1613;2013;371
1;1613;2013;373
1;1007;2013;380
1;1007;2013;379
1;870;2013;385
1;1613;2013;372
1;1007;2013;376
1;170;2013;384
1;890;2013;357
1;1613;2013;369
1;1007;2013;378
1;890;2013;358
1;1613;2013;363
1;890;2013;361
1;1007;2013;382
1;1613;2013;370
1;1613;2013;366
1;890;2013;360
1;1007;2013;377
1;890;2013;355
1;1007;2013;381
1;2014;2013;391
1;2014;2013;389
1;2014;2013;388
1;2014;2013;390
1;3156;2013;392
1;3444;2013;393
;;2020;393
1;3258;2013;395
1;1622;2013;394
1;2348;2013;396
1;1129;2012;400
1;1125;2012;397
1;1125;2012;398
1;1129;2012;399
;;2014;400
;;2014;397
;;2014;398
;;2014;399
1;1074;2019;400
1;1070;2019;397
1;1070;2019;398
1;1074;2019;399
1;2167;2012;401
1;2169;2019;401
1;1804;2010;480
1;3744;2010;478
1;2535;2010;476
1;3744;2010;477
1;2368;2010;402
1;1804;2010;479
1;1653;2012;480
1;3527;2012;478
1;2396;2012;476
1;3527;2012;477
1;2253;2012;402
1;1653;2012;479
1;1753;2017;480
1;3564;2017;478
1;2281;2017;476
1;3564;2017;477
1;1971;2017;402
1;1753;2017;479
1;1808;2018;480
1;3744;2018;478
1;2535;2018;476
1;3744;2018;477
1;2368;2018;402
1;1808;2018;479
1;1551;2020;480
1;3229;2020;478
1;1861;2020;476
1;3229;2020;477
1;2001;2020;402
1;1551;2020;479
1;2794;2008;505
1;4710;2008;403
1;231;2008;405
1;2806;2012;505
1;4758;2012;403
1;230;2012;405
1;1895;2019;505
1;3230;2019;403
1;222;2019;405
1;1599;2008;404
1;1608;2012;404
1;1435;2019;404
1;2991;2008;406
1;3037;2012;406
1;1881;2019;406
1;1531;2012;424
1;4357;2012;420
1;1168;2012;409
1;2453;2012;417
1;1663;2012;421
1;50;2012;408
1;1906;2012;419
1;50;2012;407
1;9726;2012;413
1;5880;2012;418
1;2453;2012;416
1;2406;2012;414
1;1531;2012;423
1;1663;2012;422
1;1168;2012;410
1;2406;2012;415
1;9726;2012;412
1;9726;2012;411
1;2450;2008;426
1;2155;2008;425
1;2488;2012;426
1;2209;2012;425
1;934;2012;442
1;814;2012;433
1;814;2012;432
1;814;2012;431
1;814;2012;434
1;1270;2012;437
1;934;2012;439
1;934;2012;440
1;657;2012;428
1;657;2012;430
1;657;2012;429
1;1270;2012;435
1;1270;2012;436
1;657;2012;427
1;1270;2012;438
1;934;2012;441
1;935;2015;442
1;815;2015;433
1;815;2015;432
1;815;2015;431
1;815;2015;434
1;1271;2015;437
1;935;2015;439
1;935;2015;440
1;658;2015;428
1;658;2015;430
1;658;2015;429
1;1271;2015;435
1;1271;2015;436
1;658;2015;427
1;1271;2015;438
1;935;2015;441
1;11167;2008;443
1;11312;2012;443
1;7003;2015;443
1;3890;2008;444
1;3985;2012;444
1;3983;2015;444
1;1290;2012;445
1;1295;2015;445
1;1094;2008;450
1;21825;2008;448
1;21078;2008;447
1;21078;2008;446
1;21825;2008;449
1;1091;2015;450
1;21971;2015;448
1;21213;2015;447
1;21213;2015;446
1;21971;2015;449
1;4592;2008;454
1;4592;2008;453
1;4443;2008;451
1;4443;2008;452
1;4576;2015;454
1;4576;2015;453
1;4426;2015;451
1;4426;2015;452
;;2019;454
;;2019;453
;;2019;451
;;2019;452
1;1382;2008;458
1;2450;2008;456
1;2450;2008;455
1;1382;2008;457
1;1422;2015;458
1;2513;2015;456
1;2513;2015;455
1;1422;2015;457
1;892;2008;459
;;2010;459
1;903;2012;459
;;2020;459
1;1065;2010;460
1;1073;2012;460
;;2019;460
;;2020;460
1;1289;2010;461
1;1298;2012;461
1;1266;2012;461
;;2017;461
1;1296;2020;461
1;9927;2008;462
1;9946;2010;462
1;9537;2020;462
1;22732;2008;465
1;1105;2008;463
1;1470;2008;464
1;23110;2010;465
1;1136;2010;463
1;1465;2010;464
1;20917;2020;465
1;810;2020;463
1;1380;2020;464
;;2008;466
1;3593;2010;466
1;3590;2012;466
;;2019;466
1;3491;2020;466
1;4759;2008;470
1;2165;2008;467
1;4803;2010;470
1;2201;2010;467
1;4571;2019;470
;;2019;467
1;4311;2020;470
1;2056;2020;467
1;1478;2008;516
1;112;2008;515
1;3951;2008;468
1;3319;2008;469
1;1479;2010;516
1;123;2010;515
1;3959;2010;468
1;3386;2010;469
;;2019;516
;;2019;515
;;2019;468
;;2019;469
1;1385;2020;516
1;95;2020;515
1;3542;2020;468
1;2940;2020;469
1;4697;2019;470
1;3538;2008;521
1;3227;2008;473
1;6061;2008;471
1;1673;2008;472
;;2010;521
;;2010;473
1;6087;2010;471
1;1673;2010;472
1;3536;2019;521
1;3127;2019;473
1;6016;2019;471
1;1672;2019;472
1;3383;2019;521
1;2492;2019;473
1;5810;2019;471
1;1633;2019;472
1;1402;2010;474
1;1399;2012;474
1;1353;2012;474
1;1403;2017;474
1;1304;2020;474
1;1403;2012;475
1;1336;2012;475
1;1352;2017;475
1;1284;2020;475
1;3293;2010;481
1;3195;2012;481
;;2015;481
;;2017;481
1;2890;2020;481
1;97;2010;1190
1;1819;2010;1188
1;1819;2010;1187
1;3181;2010;483
1;1029;2010;482
1;97;2010;1189
1;88;2012;1190
1;1637;2012;1188
1;1637;2012;1187
1;3125;2012;483
1;852;2012;482
1;88;2012;1189
1;97;2015;1190
1;1823;2015;1188
1;1823;2015;1187
1;3150;2015;483
1;1028;2015;482
1;97;2015;1189
1;97;2017;1190
1;1820;2017;1188
1;1820;2017;1187
1;2990;2017;483
1;983;2017;482
1;97;2017;1189
;;2018;1190
;;2018;1188
;;2018;1187
;;2018;482
;;2018;1189
1;85;2020;1190
